Product_ID,Product_Category,Full_Date,Day_Name,Daily_Sales,Avg_Daily_Sales,Sales_Multiple,Anomaly_Flag
P00128042,Grocery,2015-11-24,Tuesday,253.00,109.69,2.31,HIGH SPIKE
P00128042,Grocery,2020-06-16,Tuesday,253.00,109.69,2.31,HIGH SPIKE
P00128142,Grocery,2020-06-03,Wednesday,154.86,57.37,2.70,HIGH SPIKE
P00128142,Grocery,2015-01-04,Sunday,129.05,57.37,2.25,HIGH SPIKE
P00128142,Grocery,2015-05-28,Thursday,129.05,57.37,2.25,HIGH SPIKE
P00128142,Grocery,2016-07-13,Wednesday,129.05,57.37,2.25,HIGH SPIKE
P00128142,Grocery,2018-10-04,Thursday,129.05,57.37,2.25,HIGH SPIKE
P00128142,Grocery,2019-05-29,Wednesday,129.05,57.37,2.25,HIGH SPIKE
P00128242,Health & Beauty,2018-04-18,Wednesday,363.84,102.00,3.57,HIGH SPIKE
P00128242,Health & Beauty,2015-01-15,Thursday,272.88,102.00,2.68,HIGH SPIKE
P00128242,Health & Beauty,2015-12-21,Monday,272.88,102.00,2.68,HIGH SPIKE
P00128242,Health & Beauty,2016-11-15,Tuesday,272.88,102.00,2.68,HIGH SPIKE
P00128242,Health & Beauty,2017-04-16,Sunday,272.88,102.00,2.68,HIGH SPIKE
P00128242,Health & Beauty,2019-12-11,Wednesday,272.88,102.00,2.68,HIGH SPIKE
P00128242,Health & Beauty,2019-02-03,Sunday,227.40,102.00,2.23,HIGH SPIKE
P00128242,Health & Beauty,2016-11-18,Friday,227.40,102.00,2.23,HIGH SPIKE
P00128242,Health & Beauty,2019-06-04,Tuesday,227.40,102.00,2.23,HIGH SPIKE
P00128242,Health & Beauty,2019-07-08,Monday,227.40,102.00,2.23,HIGH SPIKE
P00128242,Health & Beauty,2019-11-28,Thursday,227.40,102.00,2.23,HIGH SPIKE
P00128242,Health & Beauty,2020-03-25,Wednesday,227.40,102.00,2.23,HIGH SPIKE
P00128242,Health & Beauty,2020-11-18,Wednesday,227.40,102.00,2.23,HIGH SPIKE
P00128242,Health & Beauty,2020-12-24,Thursday,227.40,102.00,2.23,HIGH SPIKE
P00128342,Health & Beauty,2016-02-13,Saturday,394.30,166.17,2.37,HIGH SPIKE
P00128342,Health & Beauty,2019-06-08,Saturday,394.30,166.17,2.37,HIGH SPIKE
P00128442,Grocery,2018-07-11,Wednesday,115.72,57.40,2.02,HIGH SPIKE
P00128742,Grocery,2020-06-23,Tuesday,32.22,11.16,2.89,HIGH SPIKE
P00128742,Grocery,2016-10-07,Friday,32.22,11.16,2.89,HIGH SPIKE
P00128742,Grocery,2016-02-08,Monday,32.22,11.16,2.89,HIGH SPIKE
P00128942,Grocery,2015-05-24,Sunday,255.84,77.61,3.30,HIGH SPIKE
P00128942,Grocery,2018-06-17,Sunday,223.86,77.61,2.88,HIGH SPIKE
P00128942,Grocery,2015-01-14,Wednesday,223.86,77.61,2.88,HIGH SPIKE
P00128942,Grocery,2015-09-12,Saturday,223.86,77.61,2.88,HIGH SPIKE
P00128942,Grocery,2018-07-27,Friday,223.86,77.61,2.88,HIGH SPIKE
P00128942,Grocery,2017-02-08,Wednesday,191.88,77.61,2.47,HIGH SPIKE
P00128942,Grocery,2016-07-23,Saturday,191.88,77.61,2.47,HIGH SPIKE
P00128942,Grocery,2016-05-25,Wednesday,191.88,77.61,2.47,HIGH SPIKE
P00128942,Grocery,2018-03-05,Monday,191.88,77.61,2.47,HIGH SPIKE
P00128942,Grocery,2017-10-31,Tuesday,191.88,77.61,2.47,HIGH SPIKE
P00128942,Grocery,2016-09-16,Friday,191.88,77.61,2.47,HIGH SPIKE
P00128942,Grocery,2015-05-02,Saturday,191.88,77.61,2.47,HIGH SPIKE
P00128942,Grocery,2018-01-06,Saturday,191.88,77.61,2.47,HIGH SPIKE
P00128942,Grocery,2016-03-26,Saturday,191.88,77.61,2.47,HIGH SPIKE
P00128942,Grocery,2017-09-24,Sunday,191.88,77.61,2.47,HIGH SPIKE
P00128942,Grocery,2018-02-06,Tuesday,191.88,77.61,2.47,HIGH SPIKE
P00128942,Grocery,2018-02-09,Friday,191.88,77.61,2.47,HIGH SPIKE
P00128942,Grocery,2017-05-19,Friday,191.88,77.61,2.47,HIGH SPIKE
P00128942,Grocery,2015-02-10,Tuesday,159.90,77.61,2.06,HIGH SPIKE
P00128942,Grocery,2019-10-24,Thursday,159.90,77.61,2.06,HIGH SPIKE
P00128942,Grocery,2016-06-22,Wednesday,159.90,77.61,2.06,HIGH SPIKE
P00128942,Grocery,2016-08-15,Monday,159.90,77.61,2.06,HIGH SPIKE
P00128942,Grocery,2018-12-05,Wednesday,159.90,77.61,2.06,HIGH SPIKE
P00128942,Grocery,2019-02-27,Wednesday,159.90,77.61,2.06,HIGH SPIKE
P00128942,Grocery,2015-03-30,Monday,159.90,77.61,2.06,HIGH SPIKE
P00128942,Grocery,2015-11-11,Wednesday,159.90,77.61,2.06,HIGH SPIKE
P00128942,Grocery,2015-11-28,Saturday,159.90,77.61,2.06,HIGH SPIKE
P00128942,Grocery,2016-02-02,Tuesday,159.90,77.61,2.06,HIGH SPIKE
P00128942,Grocery,2016-09-11,Sunday,159.90,77.61,2.06,HIGH SPIKE
P00128942,Grocery,2015-05-20,Wednesday,159.90,77.61,2.06,HIGH SPIKE
P00128942,Grocery,2015-10-07,Wednesday,159.90,77.61,2.06,HIGH SPIKE
P00128942,Grocery,2015-04-12,Sunday,159.90,77.61,2.06,HIGH SPIKE
P00128942,Grocery,2018-01-01,Monday,159.90,77.61,2.06,HIGH SPIKE
P00128942,Grocery,2016-05-31,Tuesday,159.90,77.61,2.06,HIGH SPIKE
P00128942,Grocery,2019-06-07,Friday,159.90,77.61,2.06,HIGH SPIKE
P00128942,Grocery,2019-01-20,Sunday,159.90,77.61,2.06,HIGH SPIKE
P00128942,Grocery,2020-01-02,Thursday,159.90,77.61,2.06,HIGH SPIKE
P00128942,Grocery,2020-02-15,Saturday,159.90,77.61,2.06,HIGH SPIKE
P00128942,Grocery,2016-11-01,Tuesday,159.90,77.61,2.06,HIGH SPIKE
P00128942,Grocery,2015-01-24,Saturday,159.90,77.61,2.06,HIGH SPIKE
P00128942,Grocery,2019-08-25,Sunday,159.90,77.61,2.06,HIGH SPIKE
P00128942,Grocery,2015-01-29,Thursday,159.90,77.61,2.06,HIGH SPIKE
P00128942,Grocery,2015-04-09,Thursday,159.90,77.61,2.06,HIGH SPIKE
P00128942,Grocery,2020-06-30,Tuesday,159.90,77.61,2.06,HIGH SPIKE
P00128942,Grocery,2015-08-07,Friday,159.90,77.61,2.06,HIGH SPIKE
P00128942,Grocery,2020-10-22,Thursday,159.90,77.61,2.06,HIGH SPIKE
P00128942,Grocery,2015-12-13,Sunday,159.90,77.61,2.06,HIGH SPIKE
P00128942,Grocery,2018-12-07,Friday,159.90,77.61,2.06,HIGH SPIKE
P00128942,Grocery,2017-05-23,Tuesday,159.90,77.61,2.06,HIGH SPIKE
P00128942,Grocery,2016-04-22,Friday,159.90,77.61,2.06,HIGH SPIKE
P00129042,Grocery,2016-12-06,Tuesday,252.98,78.44,3.23,HIGH SPIKE
P00129042,Grocery,2015-02-21,Saturday,216.84,78.44,2.76,HIGH SPIKE
P00129042,Grocery,2016-09-26,Monday,216.84,78.44,2.76,HIGH SPIKE
P00129042,Grocery,2019-08-08,Thursday,180.70,78.44,2.30,HIGH SPIKE
P00129042,Grocery,2015-05-16,Saturday,180.70,78.44,2.30,HIGH SPIKE
P00129242,Health & Beauty,2019-01-16,Wednesday,157.95,66.43,2.38,HIGH SPIKE
P00129342,Grocery,2020-04-28,Tuesday,656.73,165.16,3.98,HIGH SPIKE
P00129342,Grocery,2016-04-30,Saturday,583.76,165.16,3.53,HIGH SPIKE
P00129342,Grocery,2015-08-27,Thursday,510.79,165.16,3.09,HIGH SPIKE
P00129342,Grocery,2015-03-11,Wednesday,437.82,165.16,2.65,HIGH SPIKE
P00129342,Grocery,2017-12-16,Saturday,437.82,165.16,2.65,HIGH SPIKE
P00129342,Grocery,2016-10-19,Wednesday,437.82,165.16,2.65,HIGH SPIKE
P00129342,Grocery,2019-10-07,Monday,437.82,165.16,2.65,HIGH SPIKE
P00129342,Grocery,2020-06-01,Monday,437.82,165.16,2.65,HIGH SPIKE
P00129342,Grocery,2017-06-01,Thursday,364.85,165.16,2.21,HIGH SPIKE
P00129342,Grocery,2019-10-15,Tuesday,364.85,165.16,2.21,HIGH SPIKE
P00129342,Grocery,2016-12-05,Monday,364.85,165.16,2.21,HIGH SPIKE
P00129342,Grocery,2017-09-20,Wednesday,364.85,165.16,2.21,HIGH SPIKE
P00129342,Grocery,2019-03-04,Monday,364.85,165.16,2.21,HIGH SPIKE
P00129342,Grocery,2019-03-23,Saturday,364.85,165.16,2.21,HIGH SPIKE
P00129342,Grocery,2015-06-05,Friday,364.85,165.16,2.21,HIGH SPIKE
P00129342,Grocery,2019-12-05,Thursday,364.85,165.16,2.21,HIGH SPIKE
P00129342,Grocery,2017-02-13,Monday,364.85,165.16,2.21,HIGH SPIKE
P00129342,Grocery,2020-08-09,Sunday,364.85,165.16,2.21,HIGH SPIKE
P00129542,Toys,2017-11-20,Monday,216.88,65.38,3.32,HIGH SPIKE
P00129542,Toys,2015-05-31,Sunday,189.77,65.38,2.90,HIGH SPIKE
P00129542,Toys,2015-09-25,Friday,189.77,65.38,2.90,HIGH SPIKE
P00129542,Toys,2015-12-31,Thursday,162.66,65.38,2.49,HIGH SPIKE
P00129542,Toys,2015-09-24,Thursday,162.66,65.38,2.49,HIGH SPIKE
P00129542,Toys,2015-06-16,Tuesday,162.66,65.38,2.49,HIGH SPIKE
P00129542,Toys,2018-03-16,Friday,162.66,65.38,2.49,HIGH SPIKE
P00129542,Toys,2020-03-23,Monday,162.66,65.38,2.49,HIGH SPIKE
P00129542,Toys,2017-06-24,Saturday,162.66,65.38,2.49,HIGH SPIKE
P00129542,Toys,2018-02-10,Saturday,162.66,65.38,2.49,HIGH SPIKE
P00129542,Toys,2018-02-04,Sunday,162.66,65.38,2.49,HIGH SPIKE
P00129542,Toys,2017-01-23,Monday,162.66,65.38,2.49,HIGH SPIKE
P00129542,Toys,2020-07-12,Sunday,162.66,65.38,2.49,HIGH SPIKE
P00129542,Toys,2017-05-25,Thursday,162.66,65.38,2.49,HIGH SPIKE
P00129542,Toys,2018-09-21,Friday,162.66,65.38,2.49,HIGH SPIKE
P00129542,Toys,2017-03-07,Tuesday,162.66,65.38,2.49,HIGH SPIKE
P00129542,Toys,2020-04-10,Friday,162.66,65.38,2.49,HIGH SPIKE
P00129542,Toys,2020-10-22,Thursday,162.66,65.38,2.49,HIGH SPIKE
P00129542,Toys,2018-08-24,Friday,162.66,65.38,2.49,HIGH SPIKE
P00129542,Toys,2020-11-09,Monday,135.55,65.38,2.07,HIGH SPIKE
P00129542,Toys,2019-04-19,Friday,135.55,65.38,2.07,HIGH SPIKE
P00129542,Toys,2020-09-14,Monday,135.55,65.38,2.07,HIGH SPIKE
P00129542,Toys,2020-07-14,Tuesday,135.55,65.38,2.07,HIGH SPIKE
P00129542,Toys,2018-08-04,Saturday,135.55,65.38,2.07,HIGH SPIKE
P00129542,Toys,2017-04-26,Wednesday,135.55,65.38,2.07,HIGH SPIKE
P00129542,Toys,2020-07-07,Tuesday,135.55,65.38,2.07,HIGH SPIKE
P00129542,Toys,2020-02-24,Monday,135.55,65.38,2.07,HIGH SPIKE
P00129542,Toys,2019-03-19,Tuesday,135.55,65.38,2.07,HIGH SPIKE
P00129542,Toys,2017-05-26,Friday,135.55,65.38,2.07,HIGH SPIKE
P00129542,Toys,2019-06-30,Sunday,135.55,65.38,2.07,HIGH SPIKE
P00129542,Toys,2017-02-26,Sunday,135.55,65.38,2.07,HIGH SPIKE
P00129542,Toys,2020-01-15,Wednesday,135.55,65.38,2.07,HIGH SPIKE
P00129542,Toys,2020-11-30,Monday,135.55,65.38,2.07,HIGH SPIKE
P00129542,Toys,2019-06-15,Saturday,135.55,65.38,2.07,HIGH SPIKE
P00129542,Toys,2018-01-19,Friday,135.55,65.38,2.07,HIGH SPIKE
P00129542,Toys,2017-02-13,Monday,135.55,65.38,2.07,HIGH SPIKE
P00129542,Toys,2017-01-24,Tuesday,135.55,65.38,2.07,HIGH SPIKE
P00129542,Toys,2019-01-28,Monday,135.55,65.38,2.07,HIGH SPIKE
P00129542,Toys,2018-08-26,Sunday,135.55,65.38,2.07,HIGH SPIKE
P00129542,Toys,2015-11-27,Friday,135.55,65.38,2.07,HIGH SPIKE
P00129542,Toys,2015-10-07,Wednesday,135.55,65.38,2.07,HIGH SPIKE
P00129542,Toys,2015-05-11,Monday,135.55,65.38,2.07,HIGH SPIKE
P00129542,Toys,2015-01-28,Wednesday,135.55,65.38,2.07,HIGH SPIKE
P00129542,Toys,2016-06-27,Monday,135.55,65.38,2.07,HIGH SPIKE
P00129542,Toys,2015-03-27,Friday,135.55,65.38,2.07,HIGH SPIKE
P00129542,Toys,2015-03-31,Tuesday,135.55,65.38,2.07,HIGH SPIKE
P00129642,Health & Beauty,2017-01-15,Sunday,134.55,35.44,3.80,HIGH SPIKE
P00129642,Health & Beauty,2018-10-02,Tuesday,104.65,35.44,2.95,HIGH SPIKE
P00129642,Health & Beauty,2016-05-13,Friday,104.65,35.44,2.95,HIGH SPIKE
P00129642,Health & Beauty,2020-09-12,Saturday,104.65,35.44,2.95,HIGH SPIKE
P00129642,Health & Beauty,2018-11-19,Monday,104.65,35.44,2.95,HIGH SPIKE
P00129642,Health & Beauty,2019-01-07,Monday,89.70,35.44,2.53,HIGH SPIKE
P00129642,Health & Beauty,2015-05-19,Tuesday,89.70,35.44,2.53,HIGH SPIKE
P00129642,Health & Beauty,2015-10-04,Sunday,89.70,35.44,2.53,HIGH SPIKE
P00129642,Health & Beauty,2016-10-27,Thursday,89.70,35.44,2.53,HIGH SPIKE
P00129642,Health & Beauty,2015-06-03,Wednesday,89.70,35.44,2.53,HIGH SPIKE
P00129642,Health & Beauty,2020-09-30,Wednesday,89.70,35.44,2.53,HIGH SPIKE
P00129642,Health & Beauty,2018-03-09,Friday,89.70,35.44,2.53,HIGH SPIKE
P00129642,Health & Beauty,2015-08-25,Tuesday,89.70,35.44,2.53,HIGH SPIKE
P00129642,Health & Beauty,2015-03-18,Wednesday,89.70,35.44,2.53,HIGH SPIKE
P00129642,Health & Beauty,2015-04-04,Saturday,89.70,35.44,2.53,HIGH SPIKE
P00129642,Health & Beauty,2019-11-10,Sunday,89.70,35.44,2.53,HIGH SPIKE
P00129642,Health & Beauty,2016-12-20,Tuesday,89.70,35.44,2.53,HIGH SPIKE
P00129642,Health & Beauty,2019-08-29,Thursday,89.70,35.44,2.53,HIGH SPIKE
P00129642,Health & Beauty,2019-05-25,Saturday,89.70,35.44,2.53,HIGH SPIKE
P00129642,Health & Beauty,2016-09-06,Tuesday,89.70,35.44,2.53,HIGH SPIKE
P00129642,Health & Beauty,2016-05-14,Saturday,89.70,35.44,2.53,HIGH SPIKE
P00129642,Health & Beauty,2019-11-15,Friday,89.70,35.44,2.53,HIGH SPIKE
P00129642,Health & Beauty,2015-02-19,Thursday,89.70,35.44,2.53,HIGH SPIKE
P00129642,Health & Beauty,2016-04-16,Saturday,89.70,35.44,2.53,HIGH SPIKE
P00129642,Health & Beauty,2016-04-01,Friday,89.70,35.44,2.53,HIGH SPIKE
P00129642,Health & Beauty,2018-08-16,Thursday,74.75,35.44,2.11,HIGH SPIKE
P00129642,Health & Beauty,2018-01-26,Friday,74.75,35.44,2.11,HIGH SPIKE
P00129642,Health & Beauty,2018-01-18,Thursday,74.75,35.44,2.11,HIGH SPIKE
P00129642,Health & Beauty,2017-12-21,Thursday,74.75,35.44,2.11,HIGH SPIKE
P00129642,Health & Beauty,2017-10-23,Monday,74.75,35.44,2.11,HIGH SPIKE
P00129642,Health & Beauty,2016-11-02,Wednesday,74.75,35.44,2.11,HIGH SPIKE
P00129642,Health & Beauty,2016-09-09,Friday,74.75,35.44,2.11,HIGH SPIKE
P00129642,Health & Beauty,2015-08-11,Tuesday,74.75,35.44,2.11,HIGH SPIKE
P00129642,Health & Beauty,2020-07-28,Tuesday,74.75,35.44,2.11,HIGH SPIKE
P00129642,Health & Beauty,2015-09-12,Saturday,74.75,35.44,2.11,HIGH SPIKE
P00129642,Health & Beauty,2019-11-21,Thursday,74.75,35.44,2.11,HIGH SPIKE
P00129642,Health & Beauty,2019-11-17,Sunday,74.75,35.44,2.11,HIGH SPIKE
P00129642,Health & Beauty,2015-05-13,Wednesday,74.75,35.44,2.11,HIGH SPIKE
P00129642,Health & Beauty,2020-10-25,Sunday,74.75,35.44,2.11,HIGH SPIKE
P00129642,Health & Beauty,2019-10-20,Sunday,74.75,35.44,2.11,HIGH SPIKE
P00129642,Health & Beauty,2020-09-25,Friday,74.75,35.44,2.11,HIGH SPIKE
P00129642,Health & Beauty,2015-05-10,Sunday,74.75,35.44,2.11,HIGH SPIKE
P00129642,Health & Beauty,2016-08-03,Wednesday,74.75,35.44,2.11,HIGH SPIKE
P00129742,Health & Beauty,2016-01-29,Friday,27.50,10.71,2.57,HIGH SPIKE
P00129742,Health & Beauty,2016-04-14,Thursday,27.50,10.71,2.57,HIGH SPIKE
P00129742,Health & Beauty,2019-06-23,Sunday,22.00,10.71,2.05,HIGH SPIKE
P00129742,Health & Beauty,2020-05-26,Tuesday,22.00,10.71,2.05,HIGH SPIKE
P00129842,Household Essentials,2017-03-27,Monday,123.36,35.78,3.45,HIGH SPIKE
P00129842,Household Essentials,2018-03-28,Wednesday,107.94,35.78,3.02,HIGH SPIKE
P00129842,Household Essentials,2016-09-01,Thursday,107.94,35.78,3.02,HIGH SPIKE
P00129842,Household Essentials,2015-06-19,Friday,92.52,35.78,2.59,HIGH SPIKE
P00129842,Household Essentials,2018-01-09,Tuesday,92.52,35.78,2.59,HIGH SPIKE
P00129842,Household Essentials,2015-02-11,Wednesday,92.52,35.78,2.59,HIGH SPIKE
P00129842,Household Essentials,2016-04-23,Saturday,92.52,35.78,2.59,HIGH SPIKE
P00129842,Household Essentials,2018-10-21,Sunday,92.52,35.78,2.59,HIGH SPIKE
P00129842,Household Essentials,2017-08-28,Monday,92.52,35.78,2.59,HIGH SPIKE
P00129842,Household Essentials,2017-04-24,Monday,92.52,35.78,2.59,HIGH SPIKE
P00129842,Household Essentials,2017-11-11,Saturday,92.52,35.78,2.59,HIGH SPIKE
P00129842,Household Essentials,2015-12-05,Saturday,92.52,35.78,2.59,HIGH SPIKE
P00129842,Household Essentials,2015-12-08,Tuesday,92.52,35.78,2.59,HIGH SPIKE
P00129842,Household Essentials,2018-06-22,Friday,92.52,35.78,2.59,HIGH SPIKE
P00129842,Household Essentials,2019-10-05,Saturday,92.52,35.78,2.59,HIGH SPIKE
P00129842,Household Essentials,2018-09-28,Friday,92.52,35.78,2.59,HIGH SPIKE
P00129842,Household Essentials,2016-02-27,Saturday,77.10,35.78,2.15,HIGH SPIKE
P00129842,Household Essentials,2020-04-06,Monday,77.10,35.78,2.15,HIGH SPIKE
P00129842,Household Essentials,2015-09-11,Friday,77.10,35.78,2.15,HIGH SPIKE
P00129842,Household Essentials,2015-10-31,Saturday,77.10,35.78,2.15,HIGH SPIKE
P00129842,Household Essentials,2019-04-25,Thursday,77.10,35.78,2.15,HIGH SPIKE
P00129842,Household Essentials,2016-08-10,Wednesday,77.10,35.78,2.15,HIGH SPIKE
P00129842,Household Essentials,2016-08-11,Thursday,77.10,35.78,2.15,HIGH SPIKE
P00129842,Household Essentials,2018-06-05,Tuesday,77.10,35.78,2.15,HIGH SPIKE
P00129842,Household Essentials,2019-08-19,Monday,77.10,35.78,2.15,HIGH SPIKE
P00129842,Household Essentials,2017-02-15,Wednesday,77.10,35.78,2.15,HIGH SPIKE
P00130142,Toys,2018-03-10,Saturday,121.96,60.43,2.02,HIGH SPIKE
P00130242,Toys,2016-09-29,Thursday,158.04,58.42,2.71,HIGH SPIKE
P00130442,Home & Kitchen,2016-03-17,Thursday,51.42,19.03,2.70,HIGH SPIKE
P00130442,Home & Kitchen,2018-09-12,Wednesday,51.42,19.03,2.70,HIGH SPIKE
P00130442,Home & Kitchen,2015-09-15,Tuesday,42.85,19.03,2.25,HIGH SPIKE
P00130442,Home & Kitchen,2018-12-13,Thursday,42.85,19.03,2.25,HIGH SPIKE
P00130642,Patio & Garden,2018-06-03,Sunday,131.10,47.66,2.75,HIGH SPIKE
P00130642,Patio & Garden,2017-09-22,Friday,131.10,47.66,2.75,HIGH SPIKE
P00130642,Patio & Garden,2017-09-28,Thursday,109.25,47.66,2.29,HIGH SPIKE
P00130642,Patio & Garden,2020-07-18,Saturday,109.25,47.66,2.29,HIGH SPIKE
P00130642,Patio & Garden,2017-10-02,Monday,109.25,47.66,2.29,HIGH SPIKE
P00130642,Patio & Garden,2017-03-10,Friday,109.25,47.66,2.29,HIGH SPIKE
P00130642,Patio & Garden,2015-08-12,Wednesday,109.25,47.66,2.29,HIGH SPIKE
P00130642,Patio & Garden,2015-05-25,Monday,109.25,47.66,2.29,HIGH SPIKE
P00130642,Patio & Garden,2015-03-31,Tuesday,109.25,47.66,2.29,HIGH SPIKE
P00130742,Grocery,2017-10-29,Sunday,595.84,167.24,3.56,HIGH SPIKE
P00130742,Grocery,2015-11-18,Wednesday,521.36,167.24,3.12,HIGH SPIKE
P00130742,Grocery,2015-02-23,Monday,521.36,167.24,3.12,HIGH SPIKE
P00130742,Grocery,2020-01-08,Wednesday,521.36,167.24,3.12,HIGH SPIKE
P00130742,Grocery,2018-11-19,Monday,446.88,167.24,2.67,HIGH SPIKE
P00130742,Grocery,2016-01-22,Friday,446.88,167.24,2.67,HIGH SPIKE
P00130742,Grocery,2016-10-07,Friday,446.88,167.24,2.67,HIGH SPIKE
P00130742,Grocery,2020-06-22,Monday,446.88,167.24,2.67,HIGH SPIKE
P00130742,Grocery,2016-11-24,Thursday,446.88,167.24,2.67,HIGH SPIKE
P00130742,Grocery,2018-09-12,Wednesday,372.40,167.24,2.23,HIGH SPIKE
P00130742,Grocery,2018-01-03,Wednesday,372.40,167.24,2.23,HIGH SPIKE
P00130742,Grocery,2019-10-24,Thursday,372.40,167.24,2.23,HIGH SPIKE
P00130742,Grocery,2019-09-13,Friday,372.40,167.24,2.23,HIGH SPIKE
P00130742,Grocery,2018-09-28,Friday,372.40,167.24,2.23,HIGH SPIKE
P00130742,Grocery,2020-12-03,Thursday,372.40,167.24,2.23,HIGH SPIKE
P00130742,Grocery,2016-01-02,Saturday,372.40,167.24,2.23,HIGH SPIKE
P00130742,Grocery,2020-09-22,Tuesday,372.40,167.24,2.23,HIGH SPIKE
P00130742,Grocery,2015-03-24,Tuesday,372.40,167.24,2.23,HIGH SPIKE
P00130742,Grocery,2017-08-10,Thursday,372.40,167.24,2.23,HIGH SPIKE
P00130742,Grocery,2020-07-12,Sunday,372.40,167.24,2.23,HIGH SPIKE
P00130742,Grocery,2018-01-25,Thursday,372.40,167.24,2.23,HIGH SPIKE
P00130742,Grocery,2020-04-14,Tuesday,372.40,167.24,2.23,HIGH SPIKE
P00130742,Grocery,2017-03-24,Friday,372.40,167.24,2.23,HIGH SPIKE
P00130742,Grocery,2020-01-14,Tuesday,372.40,167.24,2.23,HIGH SPIKE
P00130842,Health & Beauty,2017-03-20,Monday,100.20,33.92,2.95,HIGH SPIKE
P00130842,Health & Beauty,2016-01-24,Sunday,83.50,33.92,2.46,HIGH SPIKE
P00130842,Health & Beauty,2015-09-27,Sunday,83.50,33.92,2.46,HIGH SPIKE
P00130842,Health & Beauty,2020-06-23,Tuesday,83.50,33.92,2.46,HIGH SPIKE
P00130842,Health & Beauty,2020-10-06,Tuesday,83.50,33.92,2.46,HIGH SPIKE
P00130942,Health & Beauty,2019-08-13,Tuesday,14.68,7.26,2.02,HIGH SPIKE
P00131042,Toys,2019-05-21,Tuesday,305.45,129.78,2.35,HIGH SPIKE
P00131542,Toys,2016-09-02,Friday,282.30,119.45,2.36,HIGH SPIKE
P00131742,Toys,2020-11-29,Sunday,256.62,82.69,3.10,HIGH SPIKE
P00132042,Furniture,2017-09-01,Friday,81.50,35.10,2.32,HIGH SPIKE
P00132042,Furniture,2019-11-11,Monday,81.50,35.10,2.32,HIGH SPIKE
P00132042,Furniture,2016-01-21,Thursday,81.50,35.10,2.32,HIGH SPIKE
P00132242,Health & Beauty,2019-06-05,Wednesday,382.30,164.25,2.33,HIGH SPIKE
P00132642,Grocery,2016-07-02,Saturday,297.60,109.12,2.73,HIGH SPIKE
P00132642,Grocery,2016-03-25,Friday,248.00,109.12,2.27,HIGH SPIKE
P00132642,Grocery,2019-01-28,Monday,248.00,109.12,2.27,HIGH SPIKE
P00132642,Grocery,2016-04-13,Wednesday,248.00,109.12,2.27,HIGH SPIKE
P00132642,Grocery,2019-02-21,Thursday,248.00,109.12,2.27,HIGH SPIKE
P00132842,Grocery,2015-02-21,Saturday,64.80,23.51,2.76,HIGH SPIKE
P00132842,Grocery,2016-05-22,Sunday,54.00,23.51,2.30,HIGH SPIKE
P00132842,Grocery,2016-11-05,Saturday,54.00,23.51,2.30,HIGH SPIKE
P00133442,Grocery,2019-12-17,Tuesday,160.86,57.54,2.80,HIGH SPIKE
P00133442,Grocery,2019-11-04,Monday,134.05,57.54,2.33,HIGH SPIKE
P00133442,Grocery,2015-12-13,Sunday,134.05,57.54,2.33,HIGH SPIKE
P00133742,Health & Beauty,2017-08-02,Wednesday,391.68,140.28,2.79,HIGH SPIKE
P00133742,Health & Beauty,2019-12-24,Tuesday,326.40,140.28,2.33,HIGH SPIKE
P00133742,Health & Beauty,2020-01-03,Friday,326.40,140.28,2.33,HIGH SPIKE
P00134042,Health & Beauty,2016-03-18,Friday,338.50,126.82,2.67,HIGH SPIKE
P00134142,Health & Beauty,2015-04-17,Friday,330.30,138.38,2.39,HIGH SPIKE
P00134342,Health & Beauty,2020-08-18,Tuesday,332.15,134.82,2.46,HIGH SPIKE
P00135142,Furniture,2015-07-08,Wednesday,303.10,125.95,2.41,HIGH SPIKE
P00135142,Furniture,2020-10-23,Friday,303.10,125.95,2.41,HIGH SPIKE
P00135142,Furniture,2020-09-12,Saturday,303.10,125.95,2.41,HIGH SPIKE
P00135142,Furniture,2020-07-24,Friday,303.10,125.95,2.41,HIGH SPIKE
P00135242,Clothing,2020-12-09,Wednesday,239.40,118.50,2.02,HIGH SPIKE
P00135342,Health & Beauty,2017-01-29,Sunday,25.80,9.01,2.86,HIGH SPIKE
P00135542,Furniture,2017-12-30,Saturday,280.84,139.53,2.01,HIGH SPIKE
P00135542,Furniture,2016-09-18,Sunday,280.84,139.53,2.01,HIGH SPIKE
P00135742,Household Essentials,2018-06-24,Sunday,326.70,119.24,2.74,HIGH SPIKE
P00135742,Household Essentials,2017-08-05,Saturday,326.70,119.24,2.74,HIGH SPIKE
P00135742,Household Essentials,2016-04-13,Wednesday,326.70,119.24,2.74,HIGH SPIKE
P00135742,Household Essentials,2020-05-08,Friday,326.70,119.24,2.74,HIGH SPIKE
P00135742,Household Essentials,2019-09-02,Monday,326.70,119.24,2.74,HIGH SPIKE
P00135742,Household Essentials,2017-10-07,Saturday,326.70,119.24,2.74,HIGH SPIKE
P00135742,Household Essentials,2020-03-28,Saturday,272.25,119.24,2.28,HIGH SPIKE
P00135742,Household Essentials,2020-06-21,Sunday,272.25,119.24,2.28,HIGH SPIKE
P00135742,Household Essentials,2015-01-23,Friday,272.25,119.24,2.28,HIGH SPIKE
P00135742,Household Essentials,2019-05-07,Tuesday,272.25,119.24,2.28,HIGH SPIKE
P00135742,Household Essentials,2018-12-18,Tuesday,272.25,119.24,2.28,HIGH SPIKE
