Product_ID,Product_Category,Season,Year,Total_Sales,Total_Quantity,Total_Transactions,Avg_Transaction_Value
P00176342,Toys,Summer,2017,51.38,7,4,12.845000
P00176342,Toys,Fall,2017,73.40,10,5,14.680000
P00176342,Toys,Winter,2017,80.74,11,5,16.148000
P00176342,Toys,Spring,2018,51.38,7,3,17.126667
P00176342,Toys,Summer,2018,36.70,5,2,18.350000
P00176342,Toys,Fall,2018,29.36,4,2,14.680000
P00176342,Toys,Winter,2018,58.72,8,3,19.573333
P00176342,Toys,Spring,2019,44.04,6,2,22.020000
P00176342,Toys,Summer,2019,29.36,4,2,14.680000
P00176342,Toys,Winter,2019,29.36,4,2,14.680000
P00176342,Toys,Spring,2020,22.02,3,2,11.010000
P00176342,Toys,Summer,2020,51.38,7,3,17.126667
P00176342,Toys,Fall,2020,7.34,1,1,7.340000
P00176342,Toys,Winter,2020,66.06,9,4,16.515000
P00176442,Toys,Spring,2015,139.92,4,2,69.960000
P00176442,Toys,Fall,2015,174.90,5,2,87.450000
P00176442,Toys,Winter,2015,69.96,2,1,69.960000
P00176442,Toys,Spring,2016,34.98,1,1,34.980000
P00176442,Toys,Summer,2016,69.96,2,1,69.960000
P00176442,Toys,Fall,2016,104.94,3,1,104.940000
P00176442,Toys,Winter,2016,209.88,6,2,104.940000
P00176442,Toys,Spring,2017,104.94,3,1,104.940000
P00176442,Toys,Summer,2017,174.90,5,2,87.450000
P00176442,Toys,Fall,2017,139.92,4,2,69.960000
P00176442,Toys,Winter,2017,104.94,3,1,104.940000
P00176442,Toys,Summer,2018,209.88,6,2,104.940000
P00176442,Toys,Fall,2018,139.92,4,2,69.960000
P00176442,Toys,Winter,2018,34.98,1,1,34.980000
P00176442,Toys,Spring,2019,139.92,4,2,69.960000
P00176442,Toys,Summer,2019,34.98,1,1,34.980000
P00176442,Toys,Fall,2019,244.86,7,3,81.620000
P00176442,Toys,Winter,2019,34.98,1,1,34.980000
P00176442,Toys,Spring,2020,69.96,2,1,69.960000
P00176442,Toys,Fall,2020,69.96,2,1,69.960000
P00176542,Toys,Spring,2015,772.16,19,10,77.216000
P00176542,Toys,Summer,2015,568.96,14,7,81.280000
P00176542,Toys,Fall,2015,1178.56,29,12,98.213333
P00176542,Toys,Winter,2015,487.68,12,5,97.536000
P00176542,Toys,Spring,2016,1219.20,30,16,76.200000
P00176542,Toys,Summer,2016,487.68,12,6,81.280000
P00176542,Toys,Fall,2016,568.96,14,7,81.280000
P00176542,Toys,Winter,2016,650.24,16,8,81.280000
P00176542,Toys,Spring,2017,528.32,13,8,66.040000
P00176542,Toys,Summer,2017,812.80,20,12,67.733333
P00176542,Toys,Fall,2017,731.52,18,9,81.280000
P00176542,Toys,Winter,2017,812.80,20,9,90.311111
P00176542,Toys,Spring,2018,447.04,11,6,74.506667
P00176542,Toys,Summer,2018,650.24,16,7,92.891429
P00176542,Toys,Fall,2018,650.24,16,7,92.891429
P00176542,Toys,Winter,2018,772.16,19,10,77.216000
P00176542,Toys,Spring,2019,447.04,11,5,89.408000
P00176542,Toys,Summer,2019,1137.92,28,13,87.532308
P00176542,Toys,Fall,2019,365.76,9,4,91.440000
P00176542,Toys,Winter,2019,894.08,22,12,74.506667
P00176542,Toys,Spring,2020,812.80,20,11,73.890909
P00176542,Toys,Summer,2020,1056.64,26,11,96.058182
P00176542,Toys,Fall,2020,690.88,17,9,76.764444
P00176542,Toys,Winter,2020,447.04,11,5,89.408000
P00176642,Household Essentials,Spring,2015,498.56,19,9,55.395556
P00176642,Household Essentials,Summer,2015,603.52,23,12,50.293333
P00176642,Household Essentials,Fall,2015,865.92,33,17,50.936471
P00176642,Household Essentials,Winter,2015,314.88,12,7,44.982857
P00176642,Household Essentials,Spring,2016,787.20,30,14,56.228571
P00176642,Household Essentials,Summer,2016,288.64,11,6,48.106667
P00176642,Household Essentials,Fall,2016,419.84,16,10,41.984000
P00176642,Household Essentials,Winter,2016,446.08,17,8,55.760000
P00176642,Household Essentials,Spring,2017,419.84,16,9,46.648889
P00176642,Household Essentials,Summer,2017,367.36,14,7,52.480000
P00176642,Household Essentials,Fall,2017,656.00,25,14,46.857143
P00176642,Household Essentials,Winter,2017,419.84,16,11,38.167273
P00176642,Household Essentials,Spring,2018,708.48,27,13,54.498462
P00176642,Household Essentials,Summer,2018,603.52,23,11,54.865455
P00176642,Household Essentials,Fall,2018,997.12,38,18,55.395556
P00176642,Household Essentials,Winter,2018,892.16,34,18,49.564444
P00176642,Household Essentials,Spring,2019,813.44,31,15,54.229333
P00176642,Household Essentials,Summer,2019,524.80,20,9,58.311111
P00176642,Household Essentials,Fall,2019,446.08,17,8,55.760000
P00176642,Household Essentials,Winter,2019,577.28,22,11,52.480000
P00176642,Household Essentials,Spring,2020,656.00,25,11,59.636364
P00176642,Household Essentials,Summer,2020,918.40,35,16,57.400000
P00176642,Household Essentials,Fall,2020,367.36,14,9,40.817778
P00176642,Household Essentials,Winter,2020,498.56,19,12,41.546667
P00176742,Toys,Spring,2015,763.23,13,6,127.205000
P00176742,Toys,Summer,2015,352.26,6,3,117.420000
P00176742,Toys,Fall,2015,645.81,11,6,107.635000
P00176742,Toys,Winter,2015,880.65,15,8,110.081250
P00176742,Toys,Spring,2016,998.07,17,7,142.581429
P00176742,Toys,Summer,2016,234.84,4,4,58.710000
P00176742,Toys,Fall,2016,352.26,6,3,117.420000
P00176742,Toys,Winter,2016,352.26,6,4,88.065000
P00176742,Toys,Spring,2017,469.68,8,4,117.420000
P00176742,Toys,Summer,2017,587.10,10,6,97.850000
P00176742,Toys,Fall,2017,352.26,6,3,117.420000
P00176742,Toys,Winter,2017,234.84,4,2,117.420000
P00176742,Toys,Spring,2018,469.68,8,4,117.420000
P00176742,Toys,Summer,2018,410.97,7,3,136.990000
P00176742,Toys,Fall,2018,176.13,3,1,176.130000
P00176742,Toys,Winter,2018,704.52,12,6,117.420000
P00176742,Toys,Spring,2019,352.26,6,4,88.065000
P00176742,Toys,Summer,2019,528.39,9,5,105.678000
P00176742,Toys,Fall,2019,821.94,14,7,117.420000
P00176742,Toys,Winter,2019,352.26,6,3,117.420000
P00176742,Toys,Spring,2020,645.81,11,7,92.258571
P00176742,Toys,Summer,2020,352.26,6,5,70.452000
P00176742,Toys,Fall,2020,293.55,5,4,73.387500
P00176742,Toys,Winter,2020,469.68,8,3,156.560000
P00176842,Pets,Spring,2015,670.69,47,21,31.937619
P00176842,Pets,Summer,2015,827.66,58,25,33.106400
P00176842,Pets,Fall,2015,513.72,36,17,30.218824
P00176842,Pets,Winter,2015,699.23,49,23,30.401304
P00176842,Pets,Spring,2016,527.99,37,20,26.399500
P00176842,Pets,Summer,2016,342.48,24,11,31.134545
P00176842,Pets,Fall,2016,428.10,30,16,26.756250
P00176842,Pets,Winter,2016,470.91,33,17,27.700588
P00176842,Pets,Spring,2017,328.21,23,14,23.443571
P00176842,Pets,Summer,2017,228.32,16,12,19.026667
P00176842,Pets,Fall,2017,442.37,31,18,24.576111
P00176842,Pets,Winter,2017,627.88,44,24,26.161667
P00176842,Pets,Spring,2018,442.37,31,17,26.021765
P00176842,Pets,Summer,2018,470.91,33,16,29.431875
P00176842,Pets,Fall,2018,256.86,18,11,23.350909
P00176842,Pets,Winter,2018,485.18,34,16,30.323750
P00176842,Pets,Spring,2019,371.02,26,15,24.734667
P00176842,Pets,Summer,2019,399.56,28,17,23.503529
P00176842,Pets,Fall,2019,642.15,45,22,29.188636
P00176842,Pets,Winter,2019,313.94,22,12,26.161667
P00176842,Pets,Spring,2020,442.37,31,17,26.021765
P00176842,Pets,Summer,2020,542.26,38,18,30.125556
P00176842,Pets,Fall,2020,385.29,27,13,29.637692
P00176842,Pets,Winter,2020,656.42,46,24,27.350833
P00176942,Health & Beauty,Spring,2015,212.64,6,4,53.160000
P00176942,Health & Beauty,Summer,2015,248.08,7,5,49.616000
P00176942,Health & Beauty,Fall,2015,318.96,9,5,63.792000
P00176942,Health & Beauty,Winter,2015,212.64,6,3,70.880000
P00176942,Health & Beauty,Spring,2016,460.72,13,6,76.786667
P00176942,Health & Beauty,Summer,2016,141.76,4,2,70.880000
P00176942,Health & Beauty,Fall,2016,389.84,11,5,77.968000
P00176942,Health & Beauty,Winter,2016,354.40,10,5,70.880000
P00176942,Health & Beauty,Spring,2017,744.24,21,10,74.424000
P00176942,Health & Beauty,Summer,2017,248.08,7,4,62.020000
P00176942,Health & Beauty,Fall,2017,389.84,11,4,97.460000
P00176942,Health & Beauty,Winter,2017,567.04,16,8,70.880000
P00176942,Health & Beauty,Spring,2018,389.84,11,5,77.968000
P00176942,Health & Beauty,Summer,2018,460.72,13,5,92.144000
P00176942,Health & Beauty,Fall,2018,141.76,4,2,70.880000
P00176942,Health & Beauty,Winter,2018,354.40,10,6,59.066667
P00176942,Health & Beauty,Spring,2019,460.72,13,5,92.144000
P00176942,Health & Beauty,Summer,2019,283.52,8,4,70.880000
P00176942,Health & Beauty,Fall,2019,318.96,9,5,63.792000
P00176942,Health & Beauty,Winter,2019,460.72,13,6,76.786667
P00176942,Health & Beauty,Spring,2020,389.84,11,6,64.973333
P00176942,Health & Beauty,Summer,2020,283.52,8,4,70.880000
P00176942,Health & Beauty,Fall,2020,70.88,2,2,35.440000
P00176942,Health & Beauty,Winter,2020,425.28,12,6,70.880000
P00177042,Toys,Spring,2015,461.45,11,6,76.908333
P00177042,Toys,Summer,2015,335.60,8,4,83.900000
P00177042,Toys,Fall,2015,629.25,15,7,89.892857
P00177042,Toys,Winter,2015,503.40,12,7,71.914286
P00177042,Toys,Spring,2016,125.85,3,2,62.925000
P00177042,Toys,Summer,2016,755.10,18,8,94.387500
P00177042,Toys,Fall,2016,209.75,5,3,69.916667
P00177042,Toys,Winter,2016,587.30,14,6,97.883333
P00177042,Toys,Spring,2017,545.35,13,6,90.891667
P00177042,Toys,Summer,2017,167.80,4,2,83.900000
P00177042,Toys,Fall,2017,419.50,10,5,83.900000
P00177042,Toys,Winter,2017,209.75,5,3,69.916667
P00177042,Toys,Spring,2018,461.45,11,6,76.908333
P00177042,Toys,Summer,2018,293.65,7,4,73.412500
P00177042,Toys,Fall,2018,419.50,10,7,59.928571
P00177042,Toys,Winter,2018,545.35,13,8,68.168750
P00177042,Toys,Spring,2019,419.50,10,5,83.900000
P00177042,Toys,Summer,2019,335.60,8,4,83.900000
P00177042,Toys,Fall,2019,209.75,5,3,69.916667
P00177042,Toys,Winter,2019,41.95,1,1,41.950000
P00177042,Toys,Spring,2020,293.65,7,4,73.412500
P00177042,Toys,Summer,2020,83.90,2,2,41.950000
P00177042,Toys,Fall,2020,839.00,20,9,93.222222
P00177042,Toys,Winter,2020,125.85,3,2,62.925000
P00177142,Toys,Spring,2015,502.46,7,4,125.615000
P00177142,Toys,Summer,2015,1220.26,17,7,174.322857
P00177142,Toys,Fall,2015,1363.82,19,8,170.477500
P00177142,Toys,Winter,2015,1363.82,19,8,170.477500
P00177142,Toys,Spring,2016,574.24,8,5,114.848000
P00177142,Toys,Summer,2016,1722.72,24,11,156.610909
P00177142,Toys,Fall,2016,933.14,13,6,155.523333
P00177142,Toys,Winter,2016,1794.50,25,10,179.450000
P00177142,Toys,Spring,2017,1292.04,18,8,161.505000
P00177142,Toys,Summer,2017,1220.26,17,8,152.532500
P00177142,Toys,Fall,2017,861.36,12,6,143.560000
P00177142,Toys,Winter,2017,574.24,8,5,114.848000
P00177142,Toys,Spring,2018,1722.72,24,12,143.560000
P00177142,Toys,Summer,2018,646.02,9,6,107.670000
P00177142,Toys,Fall,2018,933.14,13,8,116.642500
P00177142,Toys,Winter,2018,1220.26,17,8,152.532500
P00177142,Toys,Spring,2019,1220.26,17,8,152.532500
P00177142,Toys,Summer,2019,1650.94,23,11,150.085455
P00177142,Toys,Fall,2019,574.24,8,4,143.560000
P00177142,Toys,Winter,2019,717.80,10,4,179.450000
P00177142,Toys,Spring,2020,1722.72,24,13,132.516923
P00177142,Toys,Summer,2020,1148.48,16,7,164.068571
P00177142,Toys,Fall,2020,2153.40,30,13,165.646154
P00177142,Toys,Winter,2020,1076.70,15,10,107.670000
P00177242,Pets,Spring,2015,314.30,14,6,52.383333
P00177242,Pets,Summer,2015,246.95,11,5,49.390000
P00177242,Pets,Fall,2015,89.80,4,2,44.900000
P00177242,Pets,Winter,2015,246.95,11,7,35.278571
P00177242,Pets,Spring,2016,291.85,13,6,48.641667
P00177242,Pets,Summer,2016,157.15,7,3,52.383333
P00177242,Pets,Fall,2016,606.15,27,10,60.615000
P00177242,Pets,Winter,2016,157.15,7,4,39.287500
P00177242,Pets,Spring,2017,359.20,16,8,44.900000
P00177242,Pets,Summer,2017,314.30,14,7,44.900000
P00177242,Pets,Fall,2017,314.30,14,7,44.900000
P00177242,Pets,Winter,2017,202.05,9,5,40.410000
P00177242,Pets,Spring,2018,224.50,10,5,44.900000
P00177242,Pets,Summer,2018,291.85,13,6,48.641667
P00177242,Pets,Fall,2018,112.25,5,3,37.416667
P00177242,Pets,Winter,2018,134.70,6,3,44.900000
P00177242,Pets,Spring,2019,269.40,12,6,44.900000
P00177242,Pets,Summer,2019,179.60,8,4,44.900000
P00177242,Pets,Fall,2019,157.15,7,4,39.287500
P00177242,Pets,Winter,2019,112.25,5,3,37.416667
P00177242,Pets,Spring,2020,426.55,19,8,53.318750
P00177242,Pets,Summer,2020,246.95,11,6,41.158333
P00177242,Pets,Fall,2020,202.05,9,4,50.512500
P00177242,Pets,Winter,2020,291.85,13,6,48.641667
P00177342,Toys,Spring,2015,446.59,37,18,24.810556
P00177342,Toys,Summer,2015,313.82,26,12,26.151667
P00177342,Toys,Fall,2015,301.75,25,15,20.116667
P00177342,Toys,Winter,2015,398.31,33,13,30.639231
P00177342,Toys,Spring,2016,313.82,26,13,24.140000
P00177342,Toys,Summer,2016,446.59,37,17,26.270000
P00177342,Toys,Fall,2016,651.78,54,27,24.140000
P00177342,Toys,Winter,2016,434.52,36,18,24.140000
P00177342,Toys,Spring,2017,386.24,32,17,22.720000
P00177342,Toys,Summer,2017,470.73,39,15,31.382000
P00177342,Toys,Fall,2017,241.40,20,11,21.945455
P00177342,Toys,Winter,2017,386.24,32,15,25.749333
P00177342,Toys,Spring,2018,350.03,29,13,26.925385
P00177342,Toys,Summer,2018,277.61,23,13,21.354615
P00177342,Toys,Fall,2018,350.03,29,13,26.925385
P00177342,Toys,Winter,2018,168.98,14,9,18.775556
P00177342,Toys,Spring,2019,494.87,41,19,26.045789
P00177342,Toys,Summer,2019,386.24,32,14,27.588571
P00177342,Toys,Fall,2019,434.52,36,18,24.140000
P00177342,Toys,Winter,2019,398.31,33,14,28.450714
P00177342,Toys,Spring,2020,313.82,26,15,20.921333
P00177342,Toys,Summer,2020,265.54,22,10,26.554000
P00177342,Toys,Fall,2020,470.73,39,22,21.396818
P00177342,Toys,Winter,2020,410.38,34,16,25.648750
P00177442,Grocery,Spring,2015,1856.12,28,12,154.676667
P00177442,Grocery,Summer,2015,2386.44,36,16,149.152500
P00177442,Grocery,Fall,2015,2386.44,36,17,140.378824
P00177442,Grocery,Winter,2015,2519.02,38,19,132.580000
P00177442,Grocery,Spring,2016,2784.18,42,19,146.535789
P00177442,Grocery,Summer,2016,1988.70,30,15,132.580000
P00177442,Grocery,Fall,2016,2585.31,39,20,129.265500
P00177442,Grocery,Winter,2016,2320.15,35,18,128.897222
P00177442,Grocery,Spring,2017,2386.44,36,20,119.322000
P00177442,Grocery,Summer,2017,2187.57,33,17,128.680588
P00177442,Grocery,Fall,2017,2386.44,36,18,132.580000
P00177442,Grocery,Winter,2017,1590.96,24,13,122.381538
P00177442,Grocery,Spring,2018,3712.24,56,26,142.778462
P00177442,Grocery,Summer,2018,2916.76,44,22,132.580000
P00177442,Grocery,Fall,2018,1922.41,29,18,106.800556
P00177442,Grocery,Winter,2018,3778.53,57,27,139.945556
P00177442,Grocery,Spring,2019,2651.60,40,21,126.266667
P00177442,Grocery,Summer,2019,3513.37,53,25,140.534800
P00177442,Grocery,Fall,2019,2983.05,45,21,142.050000
P00177442,Grocery,Winter,2019,3248.21,49,26,124.931154
P00177442,Grocery,Spring,2020,2386.44,36,18,132.580000
P00177442,Grocery,Summer,2020,3513.37,53,26,135.129615
P00177442,Grocery,Fall,2020,2519.02,38,18,139.945556
P00177442,Grocery,Winter,2020,2452.73,37,19,129.091053
P00177542,Grocery,Spring,2015,888.28,53,27,32.899259
P00177542,Grocery,Summer,2015,938.56,56,27,34.761481
P00177542,Grocery,Fall,2015,972.08,58,28,34.717143
P00177542,Grocery,Winter,2015,720.68,43,22,32.758182
P00177542,Grocery,Spring,2016,703.92,42,26,27.073846
P00177542,Grocery,Summer,2016,670.40,40,23,29.147826
P00177542,Grocery,Fall,2016,1055.88,63,32,32.996250
P00177542,Grocery,Winter,2016,1039.12,62,31,33.520000
P00177542,Grocery,Spring,2017,938.56,56,23,40.806957
P00177542,Grocery,Summer,2017,787.72,47,26,30.296923
P00177542,Grocery,Fall,2017,720.68,43,19,37.930526
P00177542,Grocery,Winter,2017,988.84,59,25,39.553600
P00177542,Grocery,Spring,2018,687.16,41,22,31.234545
P00177542,Grocery,Summer,2018,770.96,46,26,29.652308
P00177542,Grocery,Fall,2018,821.24,49,25,32.849600
P00177542,Grocery,Winter,2018,620.12,37,20,31.006000
P00177542,Grocery,Spring,2019,972.08,58,32,30.377500
P00177542,Grocery,Summer,2019,1005.60,60,31,32.438710
P00177542,Grocery,Fall,2019,888.28,53,28,31.724286
P00177542,Grocery,Winter,2019,754.20,45,24,31.425000
P00177542,Grocery,Spring,2020,653.64,39,20,32.682000
P00177542,Grocery,Summer,2020,703.92,42,22,31.996364
P00177542,Grocery,Fall,2020,536.32,32,18,29.795556
P00177542,Grocery,Winter,2020,569.84,34,14,40.702857
P00177642,Toys,Spring,2015,806.00,20,9,89.555556
P00177642,Toys,Summer,2015,282.10,7,4,70.525000
P00177642,Toys,Fall,2015,806.00,20,10,80.600000
P00177642,Toys,Winter,2015,926.90,23,12,77.241667
P00177642,Toys,Spring,2016,1289.60,32,14,92.114286
P00177642,Toys,Summer,2016,765.70,19,8,95.712500
P00177642,Toys,Fall,2016,886.60,22,10,88.660000
P00177642,Toys,Winter,2016,846.30,21,13,65.100000
P00177642,Toys,Spring,2017,725.40,18,9,80.600000
P00177642,Toys,Summer,2017,1007.50,25,11,91.590909
P00177642,Toys,Fall,2017,604.50,15,8,75.562500
P00177642,Toys,Winter,2017,1370.20,34,16,85.637500
P00177642,Toys,Spring,2018,685.10,17,7,97.871429
P00177642,Toys,Summer,2018,886.60,22,11,80.600000
P00177642,Toys,Fall,2018,886.60,22,11,80.600000
P00177642,Toys,Winter,2018,967.20,24,10,96.720000
P00177642,Toys,Spring,2019,846.30,21,11,76.936364
P00177642,Toys,Summer,2019,806.00,20,7,115.142857
P00177642,Toys,Fall,2019,1450.80,36,16,90.675000
P00177642,Toys,Winter,2019,604.50,15,7,86.357143
P00177642,Toys,Spring,2020,1370.20,34,15,91.346667
P00177642,Toys,Summer,2020,644.80,16,8,80.600000
P00177642,Toys,Fall,2020,926.90,23,12,77.241667
P00177642,Toys,Winter,2020,1047.80,26,14,74.842857
P00177742,Toys,Spring,2015,270.24,24,13,20.787692
P00177742,Toys,Summer,2015,360.32,32,17,21.195294
P00177742,Toys,Fall,2015,247.72,22,11,22.520000
P00177742,Toys,Winter,2015,146.38,13,7,20.911429
P00177742,Toys,Spring,2016,191.42,17,9,21.268889
P00177742,Toys,Summer,2016,225.20,20,9,25.022222
P00177742,Toys,Fall,2016,236.46,21,11,21.496364
P00177742,Toys,Winter,2016,191.42,17,9,21.268889
P00177742,Toys,Spring,2017,157.64,14,6,26.273333
P00177742,Toys,Summer,2017,258.98,23,13,19.921538
P00177742,Toys,Fall,2017,360.32,32,14,25.737143
P00177742,Toys,Winter,2017,292.76,26,18,16.264444
P00177742,Toys,Spring,2018,157.64,14,8,19.705000
P00177742,Toys,Summer,2018,270.24,24,13,20.787692
P00177742,Toys,Fall,2018,168.90,15,7,24.128571
P00177742,Toys,Winter,2018,326.54,29,14,23.324286
P00177742,Toys,Spring,2019,326.54,29,15,21.769333
P00177742,Toys,Summer,2019,416.62,37,17,24.507059
P00177742,Toys,Fall,2019,202.68,18,9,22.520000
P00177742,Toys,Winter,2019,236.46,21,11,21.496364
P00177742,Toys,Spring,2020,247.72,22,12,20.643333
P00177742,Toys,Summer,2020,371.58,33,17,21.857647
P00177742,Toys,Fall,2020,247.72,22,11,22.520000
P00177742,Toys,Winter,2020,67.56,6,4,16.890000
P00177842,Toys,Spring,2015,2793.12,46,22,126.960000
P00177842,Toys,Summer,2015,1032.24,17,9,114.693333
P00177842,Toys,Fall,2015,1639.44,27,13,126.110769
P00177842,Toys,Winter,2015,2368.08,39,21,112.765714
P00177842,Toys,Spring,2016,2125.20,35,16,132.825000
P00177842,Toys,Summer,2016,1943.04,32,18,107.946667
P00177842,Toys,Fall,2016,1760.88,29,14,125.777143
P00177842,Toys,Winter,2016,1700.16,28,13,130.781538
P00177842,Toys,Spring,2017,1821.60,30,14,130.114286
P00177842,Toys,Summer,2017,1760.88,29,13,135.452308
P00177842,Toys,Fall,2017,1821.60,30,15,121.440000
P00177842,Toys,Winter,2017,1760.88,29,17,103.581176
P00177842,Toys,Spring,2018,1275.12,21,12,106.260000
P00177842,Toys,Summer,2018,1821.60,30,15,121.440000
P00177842,Toys,Fall,2018,2307.36,38,18,128.186667
P00177842,Toys,Winter,2018,2125.20,35,18,118.066667
P00177842,Toys,Spring,2019,2185.92,36,18,121.440000
P00177842,Toys,Summer,2019,2003.76,33,14,143.125714
P00177842,Toys,Fall,2019,1396.56,23,13,107.427692
P00177842,Toys,Winter,2019,1760.88,29,18,97.826667
P00177842,Toys,Spring,2020,2246.64,37,17,132.155294
P00177842,Toys,Summer,2020,1760.88,29,14,125.777143
P00177842,Toys,Fall,2020,1518.00,25,13,116.769231
P00177842,Toys,Winter,2020,728.64,12,10,72.864000
P00177942,Health & Beauty,Spring,2015,886.06,14,9,98.451111
P00177942,Health & Beauty,Summer,2015,1961.99,31,16,122.624375
P00177942,Health & Beauty,Fall,2015,1835.41,29,17,107.965294
P00177942,Health & Beauty,Winter,2015,1329.09,21,10,132.909000
P00177942,Health & Beauty,Spring,2016,2088.57,33,17,122.857059
P00177942,Health & Beauty,Summer,2016,1708.83,27,14,122.059286
P00177942,Health & Beauty,Fall,2016,1329.09,21,10,132.909000
P00177942,Health & Beauty,Winter,2016,1455.67,23,11,132.333636
P00177942,Health & Beauty,Spring,2017,1392.38,22,11,126.580000
P00177942,Health & Beauty,Summer,2017,1961.99,31,16,122.624375
P00177942,Health & Beauty,Fall,2017,1835.41,29,20,91.770500
P00177942,Health & Beauty,Winter,2017,1329.09,21,9,147.676667
P00177942,Health & Beauty,Spring,2018,2025.28,32,16,126.580000
P00177942,Health & Beauty,Summer,2018,696.19,11,6,116.031667
P00177942,Health & Beauty,Fall,2018,1772.12,28,13,136.316923
P00177942,Health & Beauty,Winter,2018,1708.83,27,11,155.348182
P00177942,Health & Beauty,Spring,2019,1075.93,17,9,119.547778
P00177942,Health & Beauty,Summer,2019,2088.57,33,15,139.238000
P00177942,Health & Beauty,Fall,2019,1645.54,26,14,117.538571
P00177942,Health & Beauty,Winter,2019,632.90,10,6,105.483333
P00177942,Health & Beauty,Spring,2020,1772.12,28,15,118.141333
P00177942,Health & Beauty,Summer,2020,2405.02,38,17,141.471765
P00177942,Health & Beauty,Fall,2020,1139.22,18,10,113.922000
P00177942,Health & Beauty,Winter,2020,1075.93,17,9,119.547778
P00178042,Toys,Spring,2015,553.00,25,12,46.083333
P00178042,Toys,Summer,2015,553.00,25,13,42.538462
P00178042,Toys,Fall,2015,707.84,32,17,41.637647
P00178042,Toys,Winter,2015,530.88,24,12,44.240000
P00178042,Toys,Spring,2016,685.72,31,15,45.714667
P00178042,Toys,Summer,2016,553.00,25,13,42.538462
P00178042,Toys,Fall,2016,398.16,18,9,44.240000
P00178042,Toys,Winter,2016,486.64,22,10,48.664000
P00178042,Toys,Spring,2017,575.12,26,14,41.080000
P00178042,Toys,Summer,2017,530.88,24,12,44.240000
P00178042,Toys,Fall,2017,973.28,44,24,40.553333
P00178042,Toys,Winter,2017,508.76,23,12,42.396667
P00178042,Toys,Spring,2018,951.16,43,21,45.293333
P00178042,Toys,Summer,2018,486.64,22,12,40.553333
P00178042,Toys,Fall,2018,464.52,21,12,38.710000
P00178042,Toys,Winter,2018,619.36,28,13,47.643077
P00178042,Toys,Spring,2019,641.48,29,14,45.820000
P00178042,Toys,Summer,2019,752.08,34,15,50.138667
P00178042,Toys,Fall,2019,464.52,21,10,46.452000
P00178042,Toys,Winter,2019,597.24,27,14,42.660000
P00178042,Toys,Spring,2020,353.92,16,9,39.324444
P00178042,Toys,Summer,2020,619.36,28,14,44.240000
P00178042,Toys,Fall,2020,641.48,29,13,49.344615
P00178042,Toys,Winter,2020,398.16,18,10,39.816000
P00178142,Toys,Spring,2015,1695.56,23,13,130.427692
P00178142,Toys,Summer,2015,2285.32,31,18,126.962222
P00178142,Toys,Fall,2015,1843.00,25,17,108.411765
P00178142,Toys,Winter,2015,1621.84,22,13,124.756923
P00178142,Toys,Spring,2016,3096.24,42,19,162.960000
P00178142,Toys,Summer,2016,1916.72,26,12,159.726667
P00178142,Toys,Fall,2016,2211.60,30,14,157.971429
P00178142,Toys,Winter,2016,2137.88,29,14,152.705714
P00178142,Toys,Spring,2017,1400.68,19,8,175.085000
P00178142,Toys,Summer,2017,2285.32,31,15,152.354667
P00178142,Toys,Fall,2017,1326.96,18,9,147.440000
P00178142,Toys,Winter,2017,2285.32,31,13,175.793846
P00178142,Toys,Spring,2018,3096.24,42,18,172.013333
P00178142,Toys,Summer,2018,2285.32,31,18,126.962222
P00178142,Toys,Fall,2018,3096.24,42,24,129.010000
P00178142,Toys,Winter,2018,2359.04,32,18,131.057778
P00178142,Toys,Spring,2019,1916.72,26,11,174.247273
P00178142,Toys,Summer,2019,1990.44,27,15,132.696000
P00178142,Toys,Fall,2019,1474.40,20,9,163.822222
P00178142,Toys,Winter,2019,1695.56,23,11,154.141818
P00178142,Toys,Spring,2020,2359.04,32,16,147.440000
P00178142,Toys,Summer,2020,1990.44,27,16,124.402500
P00178142,Toys,Fall,2020,2580.20,35,16,161.262500
P00178142,Toys,Winter,2020,1179.52,16,11,107.229091
P00178242,Toys,Spring,2015,2894.85,63,30,96.495000
P00178242,Toys,Summer,2015,2297.50,50,27,85.092593
P00178242,Toys,Fall,2015,3078.65,67,32,96.207813
P00178242,Toys,Winter,2015,2848.90,62,32,89.028125
P00178242,Toys,Spring,2016,2986.75,65,33,90.507576
P00178242,Toys,Summer,2016,2251.55,49,24,93.814583
P00178242,Toys,Fall,2016,3721.95,81,37,100.593243
P00178242,Toys,Winter,2016,2573.20,56,30,85.773333
P00178242,Toys,Spring,2017,2481.30,54,32,77.540625
P00178242,Toys,Summer,2017,2619.15,57,28,93.541071
P00178242,Toys,Fall,2017,2251.55,49,27,83.390741
P00178242,Toys,Winter,2017,2481.30,54,27,91.900000
P00178242,Toys,Spring,2018,2389.40,52,27,88.496296
P00178242,Toys,Summer,2018,2527.25,55,27,93.601852
P00178242,Toys,Fall,2018,2113.70,46,24,88.070833
P00178242,Toys,Winter,2018,2389.40,52,27,88.496296
P00178242,Toys,Spring,2019,2940.80,64,32,91.900000
P00178242,Toys,Summer,2019,3354.35,73,35,95.838571
P00178242,Toys,Fall,2019,2802.95,61,31,90.417742
P00178242,Toys,Winter,2019,2711.05,59,31,87.453226
P00178242,Toys,Spring,2020,3170.55,69,33,96.077273
P00178242,Toys,Summer,2020,2848.90,62,30,94.963333
P00178242,Toys,Fall,2020,2848.90,62,33,86.330303
