StoreName,SupplierName,Product_ID,Year,Total_Revenue,Total_Quantity
Tech Haven,Samsung Electronics,P00230742,2017.0,1003.50,18
Tech Haven,Samsung Electronics,P00230942,2017.0,4706.40,148
Tech Haven,Samsung Electronics,P00231342,2017.0,2130.30,30
Tech Haven,Samsung Electronics,P00231842,2017.0,30.40,10
Tech Haven,Samsung Electronics,P00232042,2017.0,1220.25,25
Tech Haven,Samsung Electronics,P00232642,2017.0,939.17,19
Tech Haven,Samsung Electronics,P00233142,2017.0,963.96,29
Tech Haven,Samsung Electronics,P00234842,2017.0,2021.06,139
Tech Haven,Samsung Electronics,P00235042,2017.0,56.28,3
Tech Haven,Samsung Electronics,P00235242,2017.0,1578.42,27
Tech Haven,Samsung Electronics,P00235742,2017.0,785.50,10
Tech Haven,Samsung Electronics,P00236042,2017.0,1568.70,21
Tech Haven,Samsung Electronics,P00236642,2017.0,700.75,25
Tech Haven,Samsung Electronics,P00236742,2017.0,74.91,1
Tech Haven,Samsung Electronics,P00238242,2017.0,163.32,3
Tech Haven,Samsung Electronics,P00240442,2017.0,6482.70,135
Tech Haven,Samsung Electronics,P00241442,2017.0,1267.18,34
Tech Haven,Samsung Electronics,P00242942,2017.0,56.24,1
Tech Haven,Samsung Electronics,P00243242,2017.0,938.08,44
Tech Haven,Samsung Electronics,P00244042,2017.0,10782.42,186
Tech Haven,Samsung Electronics,P00244642,2017.0,743.04,12
Tech Haven,Samsung Electronics,P00245942,2017.0,1583.20,20
Tech Haven,Samsung Electronics,P00247342,2017.0,154.71,3
Tech Haven,Samsung Electronics,P00247442,2017.0,108.75,3
Tech Haven,Samsung Electronics,P00248142,2017.0,6797.78,242
Tech Haven,Samsung Electronics,P00249142,2017.0,6423.30,162
Tech Haven,Samsung Electronics,P00249642,2017.0,9501.33,237
Tech Haven,Samsung Electronics,P00250742,2017.0,94.68,3
Tech Haven,Samsung Electronics,P00253542,2017.0,2088.08,86
Tech Haven,Samsung Electronics,P00253642,2017.0,84.33,3
Tech Haven,Samsung Electronics,P00253742,2017.0,677.73,19
Tech Haven,Samsung Electronics,P00254342,2017.0,1392.00,64
Tech Haven,Samsung Electronics,P00254742,2017.0,800.46,18
Tech Haven,Samsung Electronics,P00256542,2017.0,712.64,16
Tech Haven,Samsung Electronics,P00257842,2017.0,1492.94,34
Tech Haven,Samsung Electronics,P00258042,2017.0,282.42,9
Tech Haven,Samsung Electronics,P00258842,2017.0,1008.00,100
Tech Haven,Samsung Electronics,P00259142,2017.0,6496.05,93
Tech Haven,Samsung Electronics,P00259442,2017.0,1694.15,31
Tech Haven,Samsung Electronics,P00259542,2017.0,2021.50,26
Tech Haven,Samsung Electronics,P00259842,2017.0,2489.34,42
Tech Haven,Samsung Electronics,P00260042,2017.0,5159.70,273
Tech Haven,Samsung Electronics,P00260242,2017.0,100.40,40
Tech Haven,Samsung Electronics,P00260342,2017.0,415.44,8
Tech Haven,Samsung Electronics,P00260542,2017.0,15.81,1
Tech Haven,Samsung Electronics,P00263142,2017.0,1721.76,34
Tech Haven,Samsung Electronics,P00265542,2017.0,3604.90,65
Tech Haven,Samsung Electronics,P00266442,2017.0,1725.02,22
Tech Haven,Samsung Electronics,P00267042,2017.0,328.20,15
Tech Haven,Samsung Electronics,P00267442,2017.0,572.90,10
Tech Haven,Samsung Electronics,P00267942,2017.0,1197.60,20
Tech Haven,Samsung Electronics,P00268342,2017.0,2153.44,43
Tech Haven,Samsung Electronics,P00269442,2017.0,486.97,19
Tech Haven,Samsung Electronics,P00269642,2017.0,2918.37,39
Tech Haven,Samsung Electronics,P00270642,2017.0,88.59,3
Tech Haven,Samsung Electronics,P00275942,2017.0,416.71,7
Tech Haven,Samsung Electronics,P00276642,2017.0,1797.09,111
Tech Haven,Samsung Electronics,P00277942,2017.0,1234.20,60
Tech Haven,Samsung Electronics,P00278542,2017.0,2108.70,33
Tech Haven,Samsung Electronics,P00278642,2017.0,14166.97,431
Tech Haven,Samsung Electronics,P00279242,2017.0,465.60,6
Tech Haven,Samsung Electronics,P00280042,2017.0,29.10,3
Tech Haven,Samsung Electronics,P00280142,2017.0,729.96,21
Tech Haven,Samsung Electronics,P00281642,2017.0,688.22,26
Tech Haven,Samsung Electronics,P00282242,2017.0,4954.09,79
Tech Haven,Samsung Electronics,P00282942,2017.0,631.44,18
Tech Haven,Samsung Electronics,P00283642,2017.0,360.90,15
Tech Haven,Samsung Electronics,P00284142,2017.0,696.15,21
Tech Haven,Samsung Electronics,P00284642,2017.0,5418.42,114
Tech Haven,Samsung Electronics,P00287742,2017.0,140.88,4
Tech Haven,Samsung Electronics,P00288042,2017.0,2622.48,98
Tech Haven,Samsung Electronics,P00288142,2017.0,1076.92,19
Tech Haven,Samsung Electronics,P00288442,2017.0,1535.04,36
Tech Haven,Samsung Electronics,P00288542,2017.0,868.00,112
Tech Haven,Samsung Electronics,P00289542,2017.0,295.12,8
Tech Haven,Samsung Electronics,P00290742,2017.0,27.39,3
Tech Haven,Samsung Electronics,P00291242,2017.0,328.80,5
Tech Haven,Samsung Electronics,P00291442,2017.0,1132.21,59
Tech Haven,Samsung Electronics,P00291742,2017.0,243.25,7
Tech Haven,Samsung Electronics,P00292242,2017.0,80.40,5
Tech Haven,Samsung Electronics,P00292542,2017.0,12.70,1
Tech Haven,Samsung Electronics,P00292842,2017.0,267.10,10
Tech Haven,Samsung Electronics,P00293042,2017.0,2343.50,43
Tech Haven,Samsung Electronics,P00293342,2017.0,7901.25,175
Tech Haven,Samsung Electronics,P00293842,2017.0,3063.60,60
Tech Haven,Samsung Electronics,P00295442,2017.0,253.77,33
Tech Haven,Samsung Electronics,P00295542,2017.0,94.65,5
Tech Haven,Samsung Electronics,P00295842,2017.0,7890.32,179
Tech Haven,Samsung Electronics,P00297242,2017.0,401.10,10
Tech Haven,Samsung Electronics,P00297742,2017.0,1193.24,46
Tech Haven,Samsung Electronics,P00298242,2017.0,378.95,55
Tech Haven,Samsung Electronics,P00299142,2017.0,5050.50,130
Tech Haven,Samsung Electronics,P00301242,2017.0,246.60,10
Tech Haven,Samsung Electronics,P00301642,2017.0,688.05,9
Tech Haven,Samsung Electronics,P00304342,2017.0,885.75,15
Tech Haven,Samsung Electronics,P00304542,2017.0,1002.80,20
Tech Haven,Samsung Electronics,P00304842,2017.0,1507.33,71
Tech Haven,Samsung Electronics,P00305442,2017.0,67.81,1
Tech Haven,Samsung Electronics,P00305742,2017.0,53.48,2
Tech Haven,Samsung Electronics,P00306242,2017.0,1676.84,22
Tech Haven,Samsung Electronics,P00307842,2017.0,135.21,3
Tech Haven,Samsung Electronics,P00307942,2017.0,109.34,7
Tech Haven,Samsung Electronics,P00308242,2017.0,3503.38,47
Tech Haven,Samsung Electronics,P00309242,2017.0,3870.30,105
Tech Haven,Samsung Electronics,P00310042,2017.0,498.26,14
Tech Haven,Samsung Electronics,P00310342,2017.0,2202.94,46
Tech Haven,Samsung Electronics,P00311442,2017.0,52.13,13
Tech Haven,Samsung Electronics,P00311542,2017.0,1248.48,27
Tech Haven,Samsung Electronics,P00312042,2017.0,47.99,1
Tech Haven,Samsung Electronics,P00312842,2017.0,2554.56,48
Tech Haven,Samsung Electronics,P00313242,2017.0,7988.61,109
Tech Haven,Samsung Electronics,P00315042,2017.0,1002.00,25
Tech Haven,Samsung Electronics,P00315842,2017.0,3021.04,44
Tech Haven,Samsung Electronics,P00316142,2017.0,959.40,13
Tech Haven,Samsung Electronics,P00316242,2017.0,753.72,33
Tech Haven,Samsung Electronics,P00317942,2017.0,1226.40,70
Tech Haven,Samsung Electronics,P00319542,2017.0,2358.72,52
Tech Haven,Samsung Electronics,P00320442,2017.0,5709.57,83
Tech Haven,Samsung Electronics,P00321042,2017.0,4472.80,80
Tech Haven,Samsung Electronics,P00321442,2017.0,434.64,24
Tech Haven,Samsung Electronics,P00323442,2017.0,2363.04,36
Tech Haven,Samsung Electronics,P00323542,2017.0,2645.20,40
Tech Haven,Samsung Electronics,P00324742,2017.0,3528.00,105
Tech Haven,Samsung Electronics,P00326242,2017.0,3219.93,57
Tech Haven,Samsung Electronics,P00326842,2017.0,275.93,41
Tech Haven,Samsung Electronics,P00327342,2017.0,336.56,56
Tech Haven,Samsung Electronics,P00327542,2017.0,844.87,67
Tech Haven,Samsung Electronics,P00331142,2017.0,370.08,18
Tech Haven,Samsung Electronics,P00331642,2017.0,3440.36,44
Tech Haven,Samsung Electronics,P00332242,2017.0,12351.88,218
Tech Haven,Samsung Electronics,P00332542,2017.0,187.80,4
Tech Haven,Samsung Electronics,P00332842,2017.0,1009.12,17
Tech Haven,Samsung Electronics,P00332942,2017.0,3140.10,54
Tech Haven,Samsung Electronics,P00333542,2017.0,1124.96,16
Tech Haven,Samsung Electronics,P00334442,2017.0,172.83,3
Tech Haven,Samsung Electronics,P00335742,2017.0,310.44,12
Tech Haven,Samsung Electronics,P00337342,2017.0,89.20,8
Tech Haven,Samsung Electronics,P00338742,2017.0,27.48,2
Tech Haven,Samsung Electronics,P00340142,2017.0,122.06,2
Tech Haven,Samsung Electronics,P00340242,2017.0,19.06,1
Tech Haven,Samsung Electronics,P00341342,2017.0,359.45,91
Tech Haven,Samsung Electronics,P00341442,2017.0,288.47,7
Tech Haven,Samsung Electronics,P00342142,2017.0,663.15,15
Tech Haven,Samsung Electronics,P00342442,2017.0,327.48,6
Tech Haven,Samsung Electronics,P00343742,2017.0,398.40,15
Tech Haven,Samsung Electronics,P00344242,2017.0,4299.22,103
Tech Haven,Samsung Electronics,P00344342,2017.0,4339.41,69
Tech Haven,Samsung Electronics,P00345342,2017.0,405.12,16
Tech Haven,Samsung Electronics,P00345442,2017.0,91.68,8
Tech Haven,Samsung Electronics,P00345842,2017.0,8768.25,135
Tech Haven,Samsung Electronics,P00346442,2017.0,4044.09,69
Tech Haven,Samsung Electronics,P00347242,2017.0,763.75,25
Tech Haven,Samsung Electronics,P00347942,2017.0,190.68,21
Tech Haven,Samsung Electronics,P00348442,2017.0,1789.44,32
Tech Haven,Samsung Electronics,P00348642,2017.0,1029.60,24
Tech Haven,Samsung Electronics,P00349542,2017.0,306.06,6
Tech Haven,Samsung Electronics,P00351542,2017.0,10.70,1
Tech Haven,Samsung Electronics,P00351942,2017.0,99.54,2
Tech Haven,Samsung Electronics,P00353842,2017.0,29.40,14
Tech Haven,Samsung Electronics,P00354542,2017.0,59.08,14
Tech Haven,Samsung Electronics,P00354942,2017.0,3445.08,76
Tech Haven,Samsung Electronics,P00355742,2017.0,1428.84,27
Tech Haven,Samsung Electronics,P00355942,2017.0,621.60,35
Tech Haven,Samsung Electronics,P00356042,2017.0,1532.52,43
Tech Haven,Samsung Electronics,P00356342,2017.0,41.93,1
Tech Haven,Samsung Electronics,P00356842,2017.0,1293.84,18
Tech Haven,Samsung Electronics,P00357942,2017.0,585.84,12
Tech Haven,Samsung Electronics,P00358142,2017.0,970.52,19
Tech Haven,Samsung Electronics,P00358542,2017.0,43.80,1
Tech Haven,Samsung Electronics,P00360042,2017.0,573.30,91
Tech Haven,Samsung Electronics,P00360842,2017.0,865.35,27
Tech Haven,Samsung Electronics,P00361542,2017.0,69.74,1
Tech Haven,Samsung Electronics,P00361842,2017.0,8617.18,131
Tech Haven,Samsung Electronics,P00362442,2017.0,1010.48,68
Tech Haven,Samsung Electronics,P00363242,2017.0,2056.89,33
Tech Haven,Samsung Electronics,P00364142,2017.0,350.80,5
Tech Haven,Samsung Electronics,P00364442,2017.0,1147.50,27
Tech Haven,Samsung Electronics,P00364942,2017.0,203.67,3
Tech Haven,Samsung Electronics,P00366242,2017.0,383.88,14
Tech Haven,Samsung Electronics,P00367042,2017.0,2408.74,58
Tech Haven,Samsung Electronics,P00368042,2017.0,395.34,22
Tech Haven,Samsung Electronics,P00368242,2017.0,2087.40,49
Tech Haven,Samsung Electronics,P00369542,2017.0,47.30,5
Tech Haven,Samsung Electronics,P00370242,2017.0,1958.45,131
Tech Haven,Samsung Electronics,P00370342,2017.0,2841.80,65
Tech Haven,Samsung Electronics,P0094142,2017.0,970.33,19
Tech Haven,Samsung Electronics,P0095642,2017.0,2379.51,63
Tech Haven,Samsung Electronics,P0096642,2017.0,1855.92,74
Tech Haven,Samsung Electronics,P0098242,2017.0,4371.15,69
Tech Haven,Samsung Electronics,P0098742,2017.0,594.93,21
Tech Haven,Samsung Electronics,P0098842,2017.0,130.74,3
Tech Haven,Samsung Electronics,P0099242,2017.0,4874.38,74
ALL STORES,ALL SUPPLIERS,ALL PRODUCTS,2018.0,7396379.66,181972
Electro Mart,ALL SUPPLIERS,ALL PRODUCTS,2018.0,1030036.99,25397
Electro Mart,Sony Corporation,ALL PRODUCTS,2018.0,1030036.99,25397
Electro Mart,Sony Corporation,P00000442,2018.0,649.60,32
Electro Mart,Sony Corporation,P00001642,2018.0,1917.48,114
Electro Mart,Sony Corporation,P00001742,2018.0,14244.12,198
Electro Mart,Sony Corporation,P00002642,2018.0,1080.80,14
Electro Mart,Sony Corporation,P00003042,2018.0,238.60,10
Electro Mart,Sony Corporation,P00003242,2018.0,7251.86,277
Electro Mart,Sony Corporation,P00003642,2018.0,8806.59,193
Electro Mart,Sony Corporation,P00003942,2018.0,16212.18,282
Electro Mart,Sony Corporation,P00004042,2018.0,367.50,7
Electro Mart,Sony Corporation,P00004442,2018.0,2271.03,51
Electro Mart,Sony Corporation,P00004742,2018.0,12854.44,194
Electro Mart,Sony Corporation,P00005642,2018.0,108.69,3
Electro Mart,Sony Corporation,P00005742,2018.0,7523.01,99
Electro Mart,Sony Corporation,P00005842,2018.0,7.54,2
Electro Mart,Sony Corporation,P00006042,2018.0,227.04,8
Electro Mart,Sony Corporation,P00006642,2018.0,82.16,4
Electro Mart,Sony Corporation,P00007742,2018.0,241.80,5
Electro Mart,Sony Corporation,P00007942,2018.0,229.00,10
Electro Mart,Sony Corporation,P00008142,2018.0,1143.68,16
Electro Mart,Sony Corporation,P00008342,2018.0,423.10,10
Electro Mart,Sony Corporation,P00008442,2018.0,1821.60,40
Electro Mart,Sony Corporation,P00012342,2018.0,63.46,2
Electro Mart,Sony Corporation,P00012442,2018.0,84.45,3
Electro Mart,Sony Corporation,P00013642,2018.0,733.50,15
Electro Mart,Sony Corporation,P00013942,2018.0,1021.75,61
Electro Mart,Sony Corporation,P00015742,2018.0,2188.89,99
Electro Mart,Sony Corporation,P00016942,2018.0,174.42,27
Electro Mart,Sony Corporation,P00018142,2018.0,2284.80,42
Electro Mart,Sony Corporation,P00018242,2018.0,680.20,19
Electro Mart,Sony Corporation,P00019342,2018.0,7361.76,112
Electro Mart,Sony Corporation,P00019642,2018.0,164.12,11
Electro Mart,Sony Corporation,P00020942,2018.0,598.80,8
Electro Mart,Sony Corporation,P00021042,2018.0,192.47,19
Electro Mart,Sony Corporation,P00022342,2018.0,1291.44,24
Electro Mart,Sony Corporation,P00024542,2018.0,46.77,3
Electro Mart,Sony Corporation,P00025342,2018.0,1344.19,17
Electro Mart,Sony Corporation,P00025642,2018.0,1320.93,39
Electro Mart,Sony Corporation,P00026742,2018.0,1198.53,27
Electro Mart,Sony Corporation,P00028542,2018.0,5925.15,189
Electro Mart,Sony Corporation,P00028642,2018.0,56.93,1
Electro Mart,Sony Corporation,P00028742,2018.0,59.46,3
Electro Mart,Sony Corporation,P00029642,2018.0,378.85,5
Electro Mart,Sony Corporation,P00031842,2018.0,1932.45,65
Electro Mart,Sony Corporation,P00032842,2018.0,537.10,131
Electro Mart,Sony Corporation,P00035242,2018.0,3493.26,54
Electro Mart,Sony Corporation,P00035442,2018.0,1196.32,16
Electro Mart,Sony Corporation,P00037042,2018.0,513.54,81
Electro Mart,Sony Corporation,P00038342,2018.0,60.69,3
Electro Mart,Sony Corporation,P00039442,2018.0,1565.60,38
Electro Mart,Sony Corporation,P00039742,2018.0,367.92,63
Electro Mart,Sony Corporation,P00040842,2018.0,679.47,11
Electro Mart,Sony Corporation,P00041842,2018.0,2682.72,54
Electro Mart,Sony Corporation,P00043342,2018.0,672.83,61
Electro Mart,Sony Corporation,P00043642,2018.0,256.62,13
Electro Mart,Sony Corporation,P00043842,2018.0,553.67,13
Electro Mart,Sony Corporation,P00044142,2018.0,7264.32,161
Electro Mart,Sony Corporation,P00044342,2018.0,1768.47,23
Electro Mart,Sony Corporation,P00045142,2018.0,3708.96,48
Electro Mart,Sony Corporation,P00046142,2018.0,6211.72,166
Electro Mart,Sony Corporation,P00046442,2018.0,383.16,31
Electro Mart,Sony Corporation,P00048942,2018.0,1020.16,32
Electro Mart,Sony Corporation,P00049142,2018.0,587.72,28
Electro Mart,Sony Corporation,P00050642,2018.0,535.34,29
Electro Mart,Sony Corporation,P00051042,2018.0,1817.46,23
Electro Mart,Sony Corporation,P00052042,2018.0,2394.72,36
Electro Mart,Sony Corporation,P00053142,2018.0,1259.52,24
Electro Mart,Sony Corporation,P00053642,2018.0,76.02,21
Electro Mart,Sony Corporation,P00054242,2018.0,7272.06,114
Electro Mart,Sony Corporation,P00054342,2018.0,1246.78,17
Electro Mart,Sony Corporation,P00054942,2018.0,3259.92,102
Electro Mart,Sony Corporation,P00057542,2018.0,16267.44,276
Electro Mart,Sony Corporation,P00058142,2018.0,5882.34,146
Electro Mart,Sony Corporation,P00058342,2018.0,4493.45,65
Electro Mart,Sony Corporation,P00059042,2018.0,46.62,7
Electro Mart,Sony Corporation,P00059242,2018.0,1111.00,20
Electro Mart,Sony Corporation,P00060942,2018.0,339.36,8
Electro Mart,Sony Corporation,P00061342,2018.0,101.34,18
Electro Mart,Sony Corporation,P00061542,2018.0,6.36,3
Electro Mart,Sony Corporation,P00064642,2018.0,497.70,7
Electro Mart,Sony Corporation,P00066542,2018.0,883.44,24
Electro Mart,Sony Corporation,P00066942,2018.0,1066.80,21
Electro Mart,Sony Corporation,P00067042,2018.0,146.20,5
Electro Mart,Sony Corporation,P00067842,2018.0,3988.99,59
Electro Mart,Sony Corporation,P00067942,2018.0,755.00,125
Electro Mart,Sony Corporation,P00068842,2018.0,380.08,8
Electro Mart,Sony Corporation,P00069242,2018.0,4120.96,64
Electro Mart,Sony Corporation,P00070542,2018.0,2228.13,57
Electro Mart,Sony Corporation,P00071542,2018.0,345.60,6
Electro Mart,Sony Corporation,P00072442,2018.0,799.04,11
Electro Mart,Sony Corporation,P00072942,2018.0,232.20,18
Electro Mart,Sony Corporation,P00073642,2018.0,9061.08,138
Electro Mart,Sony Corporation,P00074342,2018.0,6934.20,140
Electro Mart,Sony Corporation,P00075442,2018.0,3854.40,55
Electro Mart,Sony Corporation,P00075642,2018.0,881.11,17
Electro Mart,Sony Corporation,P00075742,2018.0,3298.32,54
Electro Mart,Sony Corporation,P00076142,2018.0,450.64,8
Electro Mart,Sony Corporation,P00076242,2018.0,18.08,2
Electro Mart,Sony Corporation,P00076442,2018.0,792.54,21
Electro Mart,Sony Corporation,P00076542,2018.0,1106.60,20
Electro Mart,Sony Corporation,P00076942,2018.0,14.64,3
Electro Mart,Sony Corporation,P00079642,2018.0,326.00,25
Electro Mart,Sony Corporation,P00081542,2018.0,417.36,6
Electro Mart,Sony Corporation,P00083942,2018.0,9021.60,168
Electro Mart,Sony Corporation,P00084942,2018.0,5752.30,82
Electro Mart,Sony Corporation,P00085342,2018.0,6036.94,182
Electro Mart,Sony Corporation,P00085442,2018.0,2541.88,109
Electro Mart,Sony Corporation,P00085942,2018.0,20010.00,345
Electro Mart,Sony Corporation,P00086742,2018.0,361.80,18
Electro Mart,Sony Corporation,P00086942,2018.0,1536.00,30
Electro Mart,Sony Corporation,P00087742,2018.0,740.74,14
Electro Mart,Sony Corporation,P00088042,2018.0,2107.14,58
Electro Mart,Sony Corporation,P00088442,2018.0,520.79,19
Electro Mart,Sony Corporation,P00088542,2018.0,1716.27,57
Electro Mart,Sony Corporation,P00089242,2018.0,1279.59,51
Electro Mart,Sony Corporation,P00089642,2018.0,172.48,4
Electro Mart,Sony Corporation,P00091642,2018.0,307.16,4
Electro Mart,Sony Corporation,P00093442,2018.0,89.67,3
Electro Mart,Sony Corporation,P00100442,2018.0,4439.01,237
Electro Mart,Sony Corporation,P00100542,2018.0,226.56,8
Electro Mart,Sony Corporation,P00100842,2018.0,1634.15,245
Electro Mart,Sony Corporation,P00101042,2018.0,1368.75,73
Electro Mart,Sony Corporation,P00101642,2018.0,133.41,3
Electro Mart,Sony Corporation,P00103142,2018.0,57.78,1
Electro Mart,Sony Corporation,P00103342,2018.0,3665.28,92
Electro Mart,Sony Corporation,P00104942,2018.0,1409.63,73
Electro Mart,Sony Corporation,P00105542,2018.0,1324.08,27
Electro Mart,Sony Corporation,P00105942,2018.0,1184.28,71
Electro Mart,Sony Corporation,P00106742,2018.0,11888.92,166
Electro Mart,Sony Corporation,P00110242,2018.0,671.66,11
Electro Mart,Sony Corporation,P00112342,2018.0,6937.38,87
Electro Mart,Sony Corporation,P00113142,2018.0,3127.41,243
Electro Mart,Sony Corporation,P00113842,2018.0,2169.60,48
Electro Mart,Sony Corporation,P00114642,2018.0,522.90,7
Electro Mart,Sony Corporation,P00114942,2018.0,10281.28,361
Electro Mart,Sony Corporation,P00115142,2018.0,11225.07,191
Electro Mart,Sony Corporation,P00121242,2018.0,3452.74,58
Electro Mart,Sony Corporation,P00124342,2018.0,1347.84,27
Electro Mart,Sony Corporation,P00125342,2018.0,3919.35,51
Electro Mart,Sony Corporation,P00125742,2018.0,373.10,70
Electro Mart,Sony Corporation,P00127442,2018.0,1069.64,187
Electro Mart,Sony Corporation,P00128242,2018.0,6503.64,143
Electro Mart,Sony Corporation,P00128942,2018.0,10393.50,325
Electro Mart,Sony Corporation,P00129942,2018.0,115.90,10
Electro Mart,Sony Corporation,P00130742,2018.0,14374.64,193
Electro Mart,Sony Corporation,P00131342,2018.0,2527.20,36
Electro Mart,Sony Corporation,P00131442,2018.0,105.63,3
Electro Mart,Sony Corporation,P00131542,2018.0,3613.44,64
Electro Mart,Sony Corporation,P00131642,2018.0,392.32,8
Electro Mart,Sony Corporation,P00132842,2018.0,399.60,37
Electro Mart,Sony Corporation,P00134642,2018.0,1065.60,15
Electro Mart,Sony Corporation,P00134942,2018.0,2647.37,41
Electro Mart,Sony Corporation,P00136842,2018.0,673.86,33
Electro Mart,Sony Corporation,P00137542,2018.0,2167.00,55
Electro Mart,Sony Corporation,P00138042,2018.0,308.32,8
Electro Mart,Sony Corporation,P00138142,2018.0,176.76,4
Electro Mart,Sony Corporation,P00139942,2018.0,10506.85,235
Electro Mart,Sony Corporation,P00140542,2018.0,50.05,11
Electro Mart,Sony Corporation,P00142242,2018.0,629.42,11
Electro Mart,Sony Corporation,P00142742,2018.0,953.28,12
Electro Mart,Sony Corporation,P00143642,2018.0,877.44,96
Electro Mart,Sony Corporation,P00143742,2018.0,805.42,11
Electro Mart,Sony Corporation,P00144042,2018.0,2682.96,84
Electro Mart,Sony Corporation,P00144442,2018.0,93.69,3
Electro Mart,Sony Corporation,P00144942,2018.0,68.10,1
Electro Mart,Sony Corporation,P00145842,2018.0,4009.05,59
Electro Mart,Sony Corporation,P00148542,2018.0,1041.18,42
Electro Mart,Sony Corporation,P00149542,2018.0,3186.04,52
Electro Mart,Sony Corporation,P00150442,2018.0,1440.78,22
Electro Mart,Sony Corporation,P00151242,2018.0,1069.50,31
Electro Mart,Sony Corporation,P00152242,2018.0,1229.77,31
Electro Mart,Sony Corporation,P00152642,2018.0,228.06,3
Electro Mart,Sony Corporation,P00154042,2018.0,10600.74,201
Electro Mart,Sony Corporation,P00154442,2018.0,2144.70,90
Electro Mart,Sony Corporation,P00154742,2018.0,2486.70,54
Electro Mart,Sony Corporation,P00155042,2018.0,73.48,22
Electro Mart,Sony Corporation,P00155242,2018.0,1056.00,60
Electro Mart,Sony Corporation,P00157242,2018.0,48.48,1
Electro Mart,Sony Corporation,P00157342,2018.0,5269.68,78
Electro Mart,Sony Corporation,P00157642,2018.0,1380.00,138
Electro Mart,Sony Corporation,P00159542,2018.0,9110.20,164
Electro Mart,Sony Corporation,P00160542,2018.0,582.84,36
Electro Mart,Sony Corporation,P00160942,2018.0,1757.00,50
Electro Mart,Sony Corporation,P00161542,2018.0,1403.92,92
Electro Mart,Sony Corporation,P00162542,2018.0,53.44,1
Electro Mart,Sony Corporation,P00163342,2018.0,340.56,22
Electro Mart,Sony Corporation,P00163542,2018.0,158.24,46
Electro Mart,Sony Corporation,P00164042,2018.0,25.68,12
Electro Mart,Sony Corporation,P00165842,2018.0,3300.96,69
Electro Mart,Sony Corporation,P00166142,2018.0,348.40,20
Electro Mart,Sony Corporation,P00166342,2018.0,981.24,17
Electro Mart,Sony Corporation,P00167142,2018.0,146.58,2
Electro Mart,Sony Corporation,P00167542,2018.0,736.10,10
Electro Mart,Sony Corporation,P00167742,2018.0,350.79,11
Electro Mart,Sony Corporation,P00168842,2018.0,406.98,7
Electro Mart,Sony Corporation,P00171442,2018.0,48.67,1
Electro Mart,Sony Corporation,P00172142,2018.0,49.79,13
Electro Mart,Sony Corporation,P00173142,2018.0,271.88,7
Electro Mart,Sony Corporation,P00174142,2018.0,4114.47,67
Electro Mart,Sony Corporation,P00174842,2018.0,3177.90,66
Electro Mart,Sony Corporation,P00175542,2018.0,981.28,16
Electro Mart,Sony Corporation,P00175842,2018.0,574.28,14
Electro Mart,Sony Corporation,P00177242,2018.0,763.30,34
Electro Mart,Sony Corporation,P00178442,2018.0,1880.28,27
Electro Mart,Sony Corporation,P00178542,2018.0,1229.00,50
Electro Mart,Sony Corporation,P00179842,2018.0,175.00,25
Electro Mart,Sony Corporation,P00179942,2018.0,445.74,17
Electro Mart,Sony Corporation,P00180642,2018.0,716.32,22
Electro Mart,Sony Corporation,P00181042,2018.0,66.10,5
Electro Mart,Sony Corporation,P00181242,2018.0,2325.60,48
Electro Mart,Sony Corporation,P00181542,2018.0,3187.10,145
Electro Mart,Sony Corporation,P00181842,2018.0,1509.64,188
Electro Mart,Sony Corporation,P00183042,2018.0,3857.36,104
Electro Mart,Sony Corporation,P00183242,2018.0,856.96,206
Electro Mart,Sony Corporation,P00184142,2018.0,3228.30,102
Electro Mart,Sony Corporation,P00184242,2018.0,2978.80,110
Electro Mart,Sony Corporation,P00184342,2018.0,3538.89,51
Electro Mart,Sony Corporation,P00184542,2018.0,914.16,12
Electro Mart,Sony Corporation,P00186242,2018.0,3488.24,56
Electro Mart,Sony Corporation,P00186542,2018.0,394.00,10
Electro Mart,Sony Corporation,P00187142,2018.0,1340.62,17
Electro Mart,Sony Corporation,P00187242,2018.0,1895.04,24
Electro Mart,Sony Corporation,P00187842,2018.0,7176.96,112
Electro Mart,Sony Corporation,P00188042,2018.0,3391.29,49
Electro Mart,Sony Corporation,P00188542,2018.0,6705.96,123
Electro Mart,Sony Corporation,P00189642,2018.0,11138.90,145
Electro Mart,Sony Corporation,P00189942,2018.0,46.14,3
Electro Mart,Sony Corporation,P00190142,2018.0,11487.15,201
Electro Mart,Sony Corporation,P00190442,2018.0,531.09,9
Electro Mart,Sony Corporation,P00192042,2018.0,908.60,236
Electro Mart,Sony Corporation,P00193442,2018.0,3244.41,47
Electro Mart,Sony Corporation,P00197842,2018.0,136.80,6
Electro Mart,Sony Corporation,P00198142,2018.0,3637.47,111
Electro Mart,Sony Corporation,P00198742,2018.0,6631.66,134
Electro Mart,Sony Corporation,P00198942,2018.0,1473.30,30
Electro Mart,Sony Corporation,P00199242,2018.0,189.15,5
Electro Mart,Sony Corporation,P00200942,2018.0,367.50,10
Electro Mart,Sony Corporation,P00201742,2018.0,268.36,4
Electro Mart,Sony Corporation,P00202142,2018.0,1254.00,38
Electro Mart,Sony Corporation,P00202342,2018.0,926.38,13
Electro Mart,Sony Corporation,P00202442,2018.0,53.61,1
Electro Mart,Sony Corporation,P00205542,2018.0,33.48,3
